imdb_id,directors,writers
tt2976176,nm0474398,nm0474398
tt2976182,nm6379626,nm6379626|nm4990507
tt2978626,nm2678319|nm2260872,nm2678319|nm2260872|nm1112260
tt2979920,nm0440604,nm3035236|nm0440604|nm7318103|nm3434663
tt2980794,nm1665004,nm1665004
tt2988272,nm1834891,nm1156290
tt2998196,nm5194324,nm6079822
tt3001638,nm1293225,nm6319218|nm6653008|nm6741315
tt3005850,nm5778075,nm5778075
tt3017412,nm1356032|nm1354763,nm1356032|nm1354763|nm3305275|nm4990507
tt3019620,nm2885983,nm2885983|nm2680506
tt3021244,nm3124342,nm3124342
tt3036740,nm1349318,nm1349318|nm0080327|nm2410557|nm1872089
tt3038772,nm0007131,nm0007131
tt3043252,nm1636742,nm1805418|nm1636742
tt3044882,nm0768289,nm5795153
tt3056632,nm5801372,nm4244758|nm5801372
tt3059106,nm0890060,nm2974975|nm5537863|nm4709779
tt3129282,nm3464122,nm3464122|nm6160290
tt3142232,nm1287649,nm1821635
tt3142688,nm1223294,nm1223294|nm1802643
tt3148502,nm1665004,nm1665004
tt3159708,nm0063357,nm0063357|nm0442396|nm3217969|nm0661494|nm7447165
tt3166542,nm5926064,nm5926064
tt3169676,nm6808897,nm3234528|nm6808897
tt3173638,\N,\N
tt3173910,nm5932553,nm2862844|nm0440604|nm1709471|nm5932553
tt3175038,nm1887138,nm1571874|nm1179457
tt3177332,nm2989170,nm1055051|nm0080333|nm4375423
tt3209826,nm0155027,\N
tt3224288,nm0006498,nm2709379|nm0006498
tt3255586,nm0787453,nm6720175|nm7176689|nm0787453|nm6720176|nm7176688
tt3261022,nm6016331,nm2445346
tt3290688,nm3258929,nm3258929
tt3302962,nm1062080,nm1062080|nm6057371|nm1656334
tt3303416,nm1202980,nm9288411
tt3309662,nm0004072,nm0004072|nm3728294
tt3309844,nm10709714|nm6087261,nm4465414
tt3311236,nm6062667,nm5553508|nm6396007
tt3322420,nm2134474,nm2134474|nm3212517|nm5151578|nm2101751|nm2144007
tt3324810,nm5592581,nm6623240
tt3334348,nm0838522,nm6130453|nm1145539|nm6130397|nm4574220|nm0838522
tt3337550,nm1913302,nm1913302
tt3338188,nm1210683,nm2414127|nm4625922
tt3357416,nm6085179,nm2190786|nm3354833
tt3359290,nm1873953,nm1873953|nm2016161
tt3368222,nm0659023,nm0659023|nm2987926|nm0788157|nm3977264
tt3369670,nm6121143,nm6121143|nm4478309
tt3380264,nm1249945,nm4318159|nm6328031|nm6328030
tt3382148,nm1539788,nm1821635|nm10482678
tt3390572,nm0080235,nm0000636|nm5470025|nm0080235
tt3398048,nm2279430,nm0348015|nm6507373
tt3398052,nm1964923,nm1964923|nm4345616
tt3405236,nm1194320,nm1194320|nm7064018|nm7462330|nm7064019
tt3410408,nm1723225,nm1937760
tt3422462,nm5883328,nm4107081|nm4106454|nm5883328
tt3426144,nm4244515,nm1538581|nm6873618|nm2787262
tt3431714,nm4556524,nm4556524|nm5863718
tt3431756,nm6182370,nm6182372
tt3447364,nm1962313,nm1257497|nm1962313|nm0051779
tt3449292,nm0576559,nm3552176|nm9092455|nm6199210|nm0576559|nm4191766|nm1575772|nm5676754
tt3449320,nm4415009,nm4441012|nm4415009|nm4521892|nm1358872
tt3453964,nm6204476,nm2552761|nm6204476|nm3831027
tt3465488,nm6216458,nm0201713|nm5337798
tt3466966,nm1315895,\N
tt3469244,nm1203138,nm1583746|nm1203138|nm5151578|nm3613395
tt3477214,nm4244515,nm6873618|nm4244515|nm7563714|nm6229620|nm2787262
tt3482198,nm0561360,\N
tt3483596,nm6235677,nm6235677|nm6245820
tt3483612,nm1887138,nm0080315|nm2756464
tt3483646,nm2168111,nm1964923
tt3483712,nm2260731,nm5151578|nm1300956|nm2260731
tt3495000,nm1224879,nm3971343|nm1258512
tt3495026,nm1834891,nm1834891|nm1964923|nm2680506
tt3495030,nm2680506,nm2680506
tt3501994,nm1244760,nm1244760
tt3514330,nm6269768,nm6269769|nm6269768|nm4963479
tt3524410,nm1387879,nm4884297|nm5864295|nm1387879
tt3531604,nm0442479,nm2190786
tt3531852,nm4318159,nm6328029|nm6328031|nm6328030|nm4318159
tt3539966,nm6295660,nm6295660
tt3547616,nm1084488,nm1084488|nm5046012|nm5378778
tt3554418,nm1492802,nm0611520|nm6667417|nm4962323
tt3562392,nm1877067,\N
tt3565354,nm6322632,\N
tt3585758,nm6345090|nm10734361,nm6345090
tt3590416,nm2124532,nm4423914
tt3595298,nm0054744,nm0054744|nm2105422
tt3611266,nm4446096,nm3023203|nm3002771
tt3614516,nm0438494,nm0438494
tt3619710,nm2243602,nm0080333
tt3619772,nm1959662,nm1568838|nm0223475
tt3619854,nm0080333,nm0080333|nm4375423|nm0223475
tt3628778,\N,\N
tt3636776,nm0960965,nm0960965|nm7201991|nm1300956
tt3640942,nm1082555,nm4423914|nm1300956
tt3645014,nm0536705,nm0720252|nm4779843|nm2366632
tt3666258,nm4145594,nm6426017|nm4145594
tt3672618,nm2073234,nm2832163|nm1864340
tt3678782,nm1437189,nm1202191|nm1437189|nm4914249|nm1381758
tt3678938,nm4264671,nm4264671
tt3679000,nm1150656,nm1150656|nm1571874|nm1190754
tt3679060,nm2539328,nm2539328|nm1571874|nm4990507
tt3681414,nm6350459,nm6350459
tt3683702,nm1328817,nm6465280|nm3059863
tt3693936,nm6455554,nm6455554
tt3696192,nm0222150,nm3870757|nm8527461
tt3709344,nm0576554,nm1193346|nm1937760
tt3716142,nm2358632,nm2358632
tt3717068,nm4058904,nm4058904
tt3720634,nm2262560,nm2262560|nm1300956
tt3726012,nm1179457,nm1399170|nm1179457
tt3735246,nm0080220,nm7816195|nm0080220|nm1165501
tt3742284,nm2480204,nm2907705
tt3766798,nm2003381,nm3128043
tt3767372,nm1999473,nm4962323
tt3771536,nm0222426,nm8513418
tt3794302,nm4894328,nm4894328|nm5366274
tt3796006,nm0992027,nm3251890|nm5170504|nm6598238|nm0992027
tt3797478,nm2312263,nm2312263
tt3802576,nm1633551,nm0640334|nm0233561|nm1749719|nm3789785|nm5969139|nm3294574
tt3814100,nm3912281,nm3912281
tt3822600,nm2623713,nm3500540|nm4513433
tt3823392,nm0634782,nm6588801|nm0634782|nm1937760|nm1933641
tt3836958,nm2669564,nm2669564
tt3840534,nm1892252,nm1892252|nm7248477
tt3847072,nm4541258,nm1949089|nm2977054
tt3848888,nm0788855,nm3258929|nm0223606
tt3848892,nm3109770,nm3109770
tt3848938,nm0080333,nm0080333|nm2756464
tt3854246,nm1622140|nm9133927,nm6621838
tt3859980,nm0332950,nm0332950|nm6493866
tt3862004,nm6630093,nm6630098
tt3863552,nm1203138,nm2353436|nm1203138|nm5151578|nm4478309|nm3613395
tt3877652,nm5074529,nm7563714|nm6642484
tt3881136,nm3357569,nm3357569|nm0762861
tt3886444,nm5234003,nm0080333
tt3893476,nm6658775,nm6658775
tt3948240,nm2321771,nm2321771|nm5244719|nm4465871
tt4007558,nm2134474,nm2134474|nm3212517|nm2101751
tt4010306,nm1599403,nm2343980|nm6747744|nm1599403
tt4022278,nm1665978,nm1665978
tt4023852,nm2411665,nm5244862|nm0386358|nm2240830|nm2411665
tt4024944,nm1210614,nm1210614
tt4045666,nm1331153,nm2286188|nm1331153
tt4063584,nm6795773,\N
tt4087770,nm0013160,nm3217969|nm6476993|nm6818432
tt4088588,nm0474398,nm0474398
tt4094820,nm2792110,nm2792110|nm0667451|nm2097349|nm4426797
tt4107858,nm1206356|nm6832369,nm6832369
tt4110568,nm0015295,nm0015295|nm1030373|nm0015287|nm1027719
tt4117066,nm5113220,nm5113220|nm5416061|nm6960435|nm5863718
tt4129428,nm1397301,nm1397301|nm3814301|nm7501885|nm9389247
tt4169250,nm3109770,nm3109770|nm4614038|nm3118214|nm4274191
tt4190220,nm1363374,nm1363374|nm4394357
tt4219300,nm1328817,nm6465280
tt4228746,nm1892252,nm1892252|nm1888204
tt4249442,nm0315916,nm0315916
tt4262516,nm1539788,nm1821635|nm4990507|nm1872089|nm7978607
tt4271730,nm1022024,nm3378055|nm3378345|nm2756464
tt4272420,nm1899403,\N
tt4287778,nm0994603,nm2792671|nm0994603|nm4791799
tt4302956,nm0122216|nm0122217,nm6642452|nm9793656|nm9822757|nm1941818
tt4307132,nm3481531,nm3481531|nm4833430|nm9389328
tt4309284,nm7014744,nm7014744|nm7014761
tt4323504,nm0348495,nm2787262|nm0080327|nm0348495|nm0659238|nm8661566
tt4332114,nm5581835,nm5581835|nm7035720
tt4333674,nm2862844,nm2862844|nm1238337
tt4335698,nm1363080,nm1363080
tt4335954,nm7039575,nm7039575|nm4482862
tt4338154,nm2291548,nm4441815|nm2291548
tt4340180,nm2710488,nm1185342|nm3822958
tt4354740,nm1319220,nm7176688|nm6720176|nm6720175|nm7176689
tt4355838,nm1386952,nm1386952
tt4355892,nm4428456,nm4428456
tt4358344,nm0536705,nm1538581|nm0536705
tt4365060,nm2735803,nm2735803
tt4373886,nm6085179,nm2190786
tt4384270,nm3908851,nm3908851
tt4386684,nm6993762,nm7077297|nm7278985
tt4387040,nm1329166,nm1329166|nm9822757|nm1937760|nm1330994|nm7758927
tt4399594,nm0438461,nm0002042|nm0438461|nm1805418
tt4430136,nm3060331,nm3060331|nm5303169|nm4812773
tt4430212,nm1723225,nm2572228|nm3179723
tt4434004,nm1322477,nm2907705|nm1322477
tt4467202,nm0012541,nm0007131|nm0012541|nm6235677
tt4467262,nm0012541,nm0012541|nm7396160
tt4491560,nm0802688,\N
tt4493550,nm6463414,nm6463414|nm6463411
tt4500734,nm7169171,nm7169171|nm1262451|nm2366632
tt4501576,nm0092555,nm0092555
tt4505006,nm1873287,nm7172502|nm1873287
tt4511416,nm4885675,nm5244862|nm4110321
tt4512230,nm0151305,nm3128043
tt4513812,nm0536705,nm7180863
tt4535650,nm1460159,nm1182352|nm2260872|nm2678319
tt4541102,nm7207144,nm7207144
tt4550894,nm0031686,\N
tt4552486,nm1210614,nm1093039|nm3670452|nm1210614
tt4552546,nm7884640,nm4904771
tt4556848,nm7222185,nm6515783|nm7222185
tt4559006,nm0424103,nm0424103|nm1145539
tt4565796,nm7229397,nm7229403
tt4579982,nm6182370,nm7373312|nm7611356
tt4581032,nm3764951,\N
tt4581722,nm7243220,nm7243223|nm7243220|nm4003994
tt4594848,nm7248306,\N
tt4600778,nm1910832,nm7259024|nm2119186
tt4610308,nm1335378,nm5347525|nm3057599
tt4635372,nm4784536,nm10931380|nm10931379|nm10931381|nm1479356|nm3542598|nm3620830
tt4640206,nm0259847,nm1249710|nm0259847|nm2196143|nm6188164
tt4642936,nm2203853,nm2203853
tt4651394,nm0694985,\N
tt4654760,nm7299654,nm7299654
tt4659548,nm5783340,nm7303947
tt4671212,nm7315088,\N
tt4675030,nm0409791,nm1571874|nm8229570|nm8257911
tt4683366,nm0219971,nm1100075|nm1834338|nm1300956|nm4423914
tt4684028,nm1378015,nm1378015
tt4707940,nm3392871|nm7326029,nm2689756|nm7348331
tt4718678,nm3870994,nm0415840
tt4723176,\N,\N
tt4744086,nm2669564,nm2669564|nm2858322
tt4760750,nm3454973,nm3454973
tt4760900,nm7381564,nm7381564|nm7381571
tt4765670,\N,\N
tt4799112,nm0799491,\N
tt4807830,nm2771884,nm7430071|nm8819319|nm2771884
tt4814290,nm4138262,nm1847867|nm5721489|nm1330994|nm1937760
tt4814348,\N,\N
tt4818930,nm7278299,nm5961159|nm7278299|nm3693929
tt4832640,nm1804614,nm1804614
tt4844708,nm7444979,nm7444979
tt4853926,nm3378055|nm3378345,nm3378055|nm3378345
tt4857886,nm0863120,nm0223475
tt4859310,nm7987302,nm7987302
tt4864932,nm1287649,nm8183827|nm7526240|nm1821635
tt4865436,nm1959662,nm0080333|nm5494997
tt4897908,nm1055105,nm1055105|nm7580249|nm2817166|nm3500540
tt4900716,nm2439708,nm2439708|nm2567850
tt4906984,nm3051114,nm1802449|nm2980183
tt4909752,nm0080235,nm0730422|nm0223526|nm0080235
tt4910010,nm2811863|nm4366835,nm4810398|nm5071174
tt4916048,nm7498460,nm7498460|nm8490583|nm1948254|nm8490584
tt4921860,nm6832369,nm6832369
tt4934950,nm1126068,nm0080235|nm2870301
tt4940456,nm1018493,nm0347899
tt4949324,nm1363374,\N
tt4971258,nm4766248,nm4767226|nm4766248|nm2735378
tt4977530,nm0149446,nm0074488|nm0149446|nm1620490|nm0172468|nm0487535|nm9683760
tt4979082,nm0422552,nm0422552
tt4979110,nm0592803,nm5190237|nm3482505|nm0592803|nm2701835|nm2421587
tt4979160,nm1306582,nm0101555
tt4994210,nm3827190,\N
tt4995402,nm7562796,nm7562799
tt5005684,nm6436658,nm4318159|nm6436658|nm8081851|nm8081852
tt5013008,nm3172019,nm6421607|nm0422552|nm5443466
tt5021968,nm2540281,nm5932562|nm7582860|nm8527461|nm7582859
tt5046500,nm6372816,\N
tt5052972,nm0782244,nm7607148
tt5074352,nm4318159,nm6328029|nm6328031|nm6328030|nm8661566|nm4318159
tt5108476,nm0159147,nm0159147|nm2680506
tt5120640,nm1293225,nm3680093|nm8126550
tt5121000,nm0576554,nm0039724|nm7935074
tt5130348,nm5104917,nm5104917|nm7799214
tt5151622,nm1794338,nm7788025
tt5156746,nm3218978,nm8474078|nm5151578
tt5165344,nm4819186,nm8254778
tt5197544,nm1224429,nm2452692|nm1224429|nm1474596|nm2101751
tt5207116,nm3963684|nm4857370|nm2531550|nm5650589|nm7278299|nm4199076|nm3462170|nm1126979|nm3463234|nm2857344|nm1242455,nm3963684|nm4857370|nm2531550|nm3586222|nm7278299|nm4199076|nm3462170|nm1126979|nm3463234|nm2857344|nm1242455
tt5209420,nm1918059,nm1918059|nm7978607|nm4990507|nm3838981|nm6165016
tt5216486,nm4288676,\N
tt5216810,nm3882793,nm3882793|nm3258280
tt5227468,nm7752309,nm7752309|nm9449048
tt5235880,nm1150656,nm1150656|nm1571874|nm2022237|nm8257911
tt5240748,nm3462170,nm1532779
tt5286444,nm0534879,nm6319218|nm2016161
tt5290620,nm1207750,nm1399170|nm1179457
tt5310090,nm1464314,nm1464314|nm0534856|nm8260883|nm8245357|nm1242454
tt5313980,nm7435455|nm0788855,nm0788855|nm6837744|nm3865589
tt5325684,nm1959662,nm1959662|nm1856840|nm1179457|nm1464088
tt5343678,nm7354230,nm7354230|nm6500029
tt5456546,nm0223522,nm1182352|nm2260872|nm2678319
tt5456810,nm7156665,nm7916102|nm7916103
tt5460276,nm0348495,nm1300956|nm7936378|nm8661566
tt5463608,nm7922790,nm7922790|nm8385158
tt5472374,nm1541119,nm7929999
tt5472758,nm2414127,nm2414127
tt5474036,nm0440604,nm2837117
tt5474042,nm1887138,nm2746459|nm1571874|nm3002771
tt5502766,nm3386152,nm2101751
tt5518128,nm0080333,nm0080333
tt5525846,nm7591029,nm7591029
tt5542802,nm1803649,nm3789785|nm5969139
tt5543746,nm3362991,nm4861339|nm6420498|nm8006178
tt5544662,nm1202980,nm6970324
tt5571734,nm2287772,nm1999473|nm2287772|nm1937760
tt5600714,nm6269768,nm6269768|nm6165016
tt5613834,nm1354763|nm1356032,nm1356032|nm1354763|nm3305275|nm4856427
tt5615116,nm3975202,\N
tt5617172,nm1964923,nm1964923|nm7176688
tt5632164,nm0890060,nm8167645|nm3125553
tt5637188,nm0788916,nm7797473|nm0788916
tt5638474,nm1959662,nm1856840|nm1959662|nm2390228|nm1464088
tt5638500,nm4819186,nm0080333|nm4375423|nm0223475
tt5639388,nm0080333,nm0080333|nm0223475
tt5662932,nm0440604,nm3035236|nm0440604
tt5668770,nm3971343,nm3971343
tt5690142,nm8119703,nm8597757|nm8119703|nm0893128
tt5697870,nm3826513,nm2748159|nm3826513
tt5713232,nm1723225,nm7917740|nm1937760
tt5717110,nm1025280,nm1025280
tt5742874,nm0890060,nm8819498|nm4394357|nm3406353
tt5743656,nm4415009,nm4415009|nm3614590|nm1381758
tt5743888,nm2577595,nm2577595
tt5745450,nm1329166,nm0269463|nm1937760|nm1330994|nm1329166
tt5752374,nm8254923|nm8169127,nm2115854|nm8229806|nm8222749
tt5752458,nm8169229,nm8169229
tt5755606,nm2165634,nm2165634|nm6328030|nm7088709
tt5756052,nm2912011,nm8171836|nm2813840
tt5760490,nm8174390,nm8174390
tt5764024,nm1249945,nm0711745|nm0347899
tt5764096,nm1062080,nm9822757|nm1062080|nm3451648|nm6057371
tt5775220,nm1242277,nm6435028|nm4904771|nm1811510|nm1242277|nm3002771
tt5784778,nm1180881,\N
tt5784860,nm0536705,\N
tt5785116,nm3797575,\N
tt5785170,nm3109648,nm3789785|nm5969139
tt5785200,nm0122216|nm0122217,nm8753503
tt5882970,nm1203138,nm1203138|nm5151578|nm2286188
tt5896934,nm5535238,\N
tt5909308,nm7630832,\N
tt5928576,nm2936175,nm3128043|nm5703674
tt5933706,nm2710488,nm1209132|nm1948506
tt5935704,nm0080220,nm1165501|nm0080220
tt5943306,nm0451326,nm0451326|nm7447165
tt5946128,nm1903006,nm1903006
tt5956100,nm1804614,nm1305877|nm1804614|nm0159147
tt5970844,nm1715502,nm1715502
tt5997666,nm1665004,nm1665004
tt5997928,nm3672712,nm3672712|nm4478309
tt6028796,nm1482161,nm1481242|nm1482161
tt6033536,nm3140608,nm3140608
tt6040012,nm6832369,nm6832369
tt6041458,nm1777967,nm1777967|nm0007477|nm3870757
tt6046994,nm0009302,nm3128043
tt6058394,nm6468326,nm6468326
tt6071752,nm9623915,nm1836811|nm9623915|nm9623916|nm4513433|nm9623917
tt6078866,nm6405127,nm6405127|nm6212335
tt6080746,nm0223606,nm0223606|nm9161473
tt6102396,nm2356415,nm2356415
tt6108090,nm2378914,nm2378914
tt6117702,nm1287649,nm9021775
tt6118134,nm7609904,nm7609904
tt6129302,nm0003939,nm0003939|nm0440604|nm4563017
tt6143422,nm4244515,nm2587508
tt6144958,nm4118651,nm1821635
tt6170954,nm2243602,nm3109770|nm8661566
tt6173826,nm2903076,\N
tt6173990,nm1030373,nm2474980|nm1030373|nm0015287
tt6206564,nm0003939,nm8552307|nm3155648
tt6264938,nm5326250,nm8597757|nm5326250
tt6265988,nm1293225,nm7447165|nm5969138
tt6272828,nm0063357,nm3791797|nm2190786|nm8858219
tt6275262,nm3962028,nm7434447|nm2170955|nm4489031|nm3962028
tt6277440,nm4264671,nm4264671
tt6278732,nm5082788,nm1914602
tt6296236,nm1376310,nm7996207|nm1376310
tt6299040,nm8623146,nm8623146|nm6770467|nm0348246|nm4884297
tt6334874,nm8645748,nm8711035|nm8645748
tt6349528,nm0201713,nm5244862|nm0201713|nm9009760|nm6514789
tt6352548,nm1662277,nm9448203|nm2366632
tt6395306,nm6706863,nm6706863|nm2689797|nm8691941
tt6405126,nm0576554,nm0039724
tt6452574,nm0386246,nm7580249|nm0386246|nm0430785
tt6467380,nm7393769|nm6832369,nm6832369
tt6467738,nm8737501,nm3620830|nm8010910
tt6471054,nm1941973,nm1941973|nm4476025|nm5008245
tt6484982,nm3536895,nm3536895|nm5510066
tt6499258,nm3754410,nm3754410|nm8779799
tt6512784,nm0482232,nm1330994|nm3870757
tt6514010,nm2418372,nm2418372|nm3865222|nm8090661
tt6514196,nm1761965,nm2748159|nm5151578
tt6527426,nm2399862,nm2402576
tt6537508,nm8784283,nm8966747|nm2793535
tt6588966,nm5648841,nm7163053|nm5648841|nm3990128|nm3256976
tt6611040,nm5211567,nm5211567
tt6620324,nm1055105,nm1055105|nm0155027|nm1158647|nm2817166
tt6642396,nm7393769|nm6832369,nm6832369
tt6656806,nm8852813,nm8852813
tt6711660,nm1310829,nm3971277
tt6712014,nm1805326,nm5602969|nm1805326
tt6747420,nm1636742,nm8904403|nm2286188|nm1636742
tt6752836,nm9142437,nm5251090
tt6774212,nm3109770,nm3109770
tt6791730,nm3746062,nm3746062
tt6826438,nm0788855,nm6319218|nm2016161|nm0788855
tt6836936,nm6682160,nm6682160|nm10927237|nm7978607|nm4990507
tt6843812,nm0451155,nm7978607|nm4990507|nm2097520|nm1262451|nm4687862|nm0618898|nm3414188
tt6862542,nm8744023,\N
tt6903440,nm3758453|nm2144007,nm2353436|nm1149334|nm10550293
tt6923462,nm0201903,nm0201903
tt6926486,nm1201747,nm1201747|nm0992000|nm1937760
tt6967980,nm6436658,nm9169881|nm6328031|nm4318159
tt6971752,nm9179246,nm9179246|nm3806726
tt6978268,nm0576554,nm0222143|nm0576554
tt6978954,nm0219971,\N
tt6986710,nm9049092,nm9049093|nm10376880|nm9049092|nm4577451|nm10376879|nm5510066
tt6988116,nm2831530,nm2042791|nm4990507|nm2831530
tt6997642,nm5777473,nm7705314|nm8111766|nm7563714|nm9147787|nm5777473|nm5060964
tt7059844,nm0222150,nm0006795|nm0795651|nm0881418
tt7098658,nm1126068,nm7415589|nm1126068|nm1818188
tt7147540,nm2680506,nm2680506
tt7154994,nm4136040,nm4136040
tt7162758,nm0244892,nm2935674
tt7180544,nm0440604,nm10038869|nm0440604|nm1277547|nm9475104|nm3882793|nm5474389|nm8300759
tt7189494,nm8393092,nm8393092
tt7212726,nm1460159,nm0700872|nm2056772|nm1182352|nm2678319|nm2260872
tt7228072,nm1848132,nm1848132
tt7255568,nm1159647,nm6731157|nm0424103|nm1656334
tt7260848,nm1122077,nm1122077
tt7262178,nm1082555,nm0795651
tt7274806,nm9180204,nm9681991
tt7340684,nm9179427,nm9179427
tt7341406,nm4737894,nm10511453|nm6372708|nm4737894
tt7363076,nm2955107,nm1937760
tt7384848,nm1949089,nm1949089
tt7399470,nm0151511,nm0133781|nm0151511|nm7430071|nm10957779
tt7412738,nm3464122,nm2286188|nm4199426
tt7431594,nm1150656,nm1209132|nm1375524|nm2029372
tt7463730,nm0751080,nm5038047|nm0751080|nm1937760
tt7469726,nm9323057,nm1520918
tt7471004,nm2528557,nm1154600|nm7563714|nm2528557|nm1413459
tt7485048,nm2134474,nm1821635
tt7526836,nm5581835,nm0442396|nm2286188|nm10176181
tt7527082,nm3672165,nm4756397|nm4465973
tt7549484,nm8033571,nm3791797|nm2190786|nm8033571|nm8858219
tt7571718,nm4897879,nm8479326|nm9380643
tt7581902,nm3060331,nm5303169|nm3060331
tt7585620,nm9389257,nm1538581|nm9389257
tt7607940,nm1150959,nm1330994|nm1937760
tt7609114,nm3221483,nm3057599|nm2366632|nm10039092|nm9448203
tt7617988,nm0994603,nm5783359
tt7618184,nm1025280,nm10171638|nm1025280
tt7638344,nm4264671,nm4264671|nm5616219
tt7639372,nm0409791,nm1885232|nm1633565|nm2366632
tt7695014,nm0223606,nm1538581|nm0223606
tt7700730,nm1999473,nm4962323
tt7720254,nm1014371,nm1014371|nm5795153
tt7720922,nm3109648,nm8254778|nm3789785|nm5969139
tt7721946,nm2260872,nm8380633|nm7723547|nm1349318|nm7174796|nm0618898
tt7722258,nm0788858,nm0788858|nm7733703|nm9993494
tt7722484,nm3886871,nm3886871|nm10842954|nm10091664
tt7723022,nm7943703|nm9216110,nm9216111
tt7725596,nm2279430,nm10111893|nm4345616|nm6507373
tt7743400,nm4827297|nm9140649,nm9140649|nm0422552|nm4827297|nm3872633
tt7777196,nm6754527,nm6754527
tt7778680,nm3592235,nm3592235
tt7853242,nm2945270,nm6902151|nm2945270|nm4853598
tt7881524,nm1819881,nm1937760
tt7881528,nm9559655,nm9559656
tt7881542,nm2414127,nm2414127
tt7881558,nm5366274,\N
tt7919680,nm2410557,nm2349060|nm2410557|nm1872089|nm4990507
tt7997334,nm8698556,nm5104932
tt8011276,nm9631744,nm1665004|nm9631744
tt8055888,nm3035236,nm3035236|nm9202338|nm9363337|nm9645814
tt8060624,nm2212399,nm7630090
tt8108196,nm1668634,nm2837117
tt8108198,nm1437189,nm4914249|nm10091335|nm1437189|nm9634132|nm1381758|nm1930518
tt8108200,nm1322477,nm1322477|nm2907705
tt8108202,nm3603873,nm1356032|nm1354763|nm5046012|nm2767023
tt8108206,nm1571874,nm8858219
tt8108208,nm2265536,nm8006178
tt8108268,nm1892252,nm1892252
tt8110330,nm2535507,nm2535507|nm1981261|nm7929999
tt8130558,nm2039261,nm9693617
tt8130968,nm1223910,nm1079062|nm1223910|nm2632735
tt8136908,nm4244515,nm2587508|nm6873618|nm4244515
tt8144834,nm5120912,nm5120912|nm1913302|nm6344011
tt8175968,nm2410557,nm1872089
tt8202612,nm1179457,nm1179457
tt8206760,nm2321771,nm5244719|nm4465871
tt8207768,nm1018493,nm4990507|nm9736899|nm1018493
tt8223250,nm9742183,nm0007173|nm9742183|nm2974975|nm0234391
tt8239946,nm9751348|nm1628153|nm4205110,nm3784276|nm4205110|nm9751348|nm1628153|nm10304029
tt8268972,nm3442103,nm3597547|nm3057599
tt8291224,nm2336554,nm2336554
tt8304386,nm0788855,\N
tt8324474,nm9793365,nm9793365|nm9828406
tt8338746,nm4105024,nm2832163
tt8396128,nm0080235,nm0080235|nm10084670
tt8396186,nm1022024,nm4488171|nm9483725
tt8426854,nm10023062,nm10023062|nm3613395|nm10114557
tt8427036,nm1224879,nm3784276|nm1628153
tt8458202,nm7326029,\N
tt8484942,nm2955107,nm2955107
tt8504014,nm3262433,nm4345616|nm3262433|nm5147563
tt8647400,nm1322099,nm1836811|nm4812773|nm3060331
tt8706884,nm2559488,nm6829703
tt8785426,nm4897775,nm6465550
tt8823390,nm7951585,\N
tt8852558,nm2859182,nm5056902|nm3192510
tt8869978,nm0012541,nm1937760
tt8876008,nm2199272,nm2199272
tt8897986,nm4083927|nm10074951,nm0795651
tt8902990,nm1773569,nm1773569|nm3721662
tt8983168,nm2024446,nm10387483|nm10387484
tt8983180,nm5014824,nm5378778|nm10753968|nm5014824|nm4622810
tt8983202,nm9227039,nm3789785|nm9227039|nm5969139
tt9070934,nm3876286,nm4538242
tt9105014,nm2859182,nm2929815|nm3192510|nm10452832|nm1552261|nm3761254|nm4691847|nm7628278
tt9172840,nm11049751,nm10176181
tt9176260,nm5068738,nm1778703
tt9179426,nm1011407,nm1011407|nm4423914
tt9239772,nm1462820,nm1462820|nm10262732|nm10262742
tt9248934,nm1179457,nm1179457
tt9248940,nm7447165,nm10874060|nm10472898|nm7447165
