crew_id,name,born_year,death_year,profession,known_for
nm5014824,Mikhil Musale,\N,\N,director|writer|assistant_director,tt8983180|tt3590482|tt2365873|tt5979920
nm5021208,Yash Dave,\N,\N,director|writer,tt2378057
nm5030669,Allison Patel,\N,\N,writer|cinematographer,tt2378057
nm5038047,Adam Prince,\N,\N,writer|director|producer,tt2124787|tt1946381|tt7463730|tt6334700
nm5040636,Cherag Ruparel,\N,\N,assistant_director|director|writer,tt1606267|tt2308773|tt3398052|tt10443846
nm5046012,Sumit Arora,\N,\N,writer|director|producer,tt9544034|tt6845748|tt8108202|tt8004628
nm5052862,Abhay Tiwari,\N,\N,writer,tt2624852|tt2399993
nm5056902,Tharun Bhascker Dhaassyam,1988,\N,writer|actor|director,tt7329576|tt2151154|tt5824826|tt8490894
nm5059371,Samarth Lahri,\N,\N,writer,tt2402745
nm5059583,Gitanjali Sinha,\N,\N,director|writer,tt2402745
nm5060941,M. Saleem,\N,\N,writer,tt1956433
nm5060952,Sanjay Kumar,\N,\N,writer,tt1956433
nm5060956,Sanjay Shubhankar,\N,\N,writer,tt1956433
nm5060964,Rajeev Upadhyay,\N,\N,writer|editor|editorial_department,tt1956433|tt6997642|tt5914630
nm5061774,Zakir Ahmed,\N,\N,writer,tt2403201
nm5061847,Farhat Ishtiaq,\N,\N,writer|director,tt5595912|tt4644302|tt11155074|tt2403201
nm5066027,Aroti Bhattacharya,\N,\N,writer,tt2404187
nm5066370,Akshendra Mishra,\N,\N,writer,tt2401719
nm5068934,Sajid Ali,\N,\N,writer,tt2168910|tt2383438
nm5071174,Gauri Singh,\N,\N,actor|writer|producer,tt5568642|tt6199888|tt3386264|tt4910010
nm5073008,Vijay Verma,\N,\N,writer,tt2401719
nm5088926,Prateek Chakravorty,\N,\N,producer|assistant_director|writer,tt1146325|tt2185084|tt9552702|tt4959358
nm5091818,Nikhil Mishra,\N,\N,writer|producer|set_decorator,tt0476649|tt2187516
nm5104917,Saandesh Nayak,\N,\N,actor|director|writer,tt2208248|tt0151150|tt6494578|tt5130348
nm5104932,Arsh Rana,\N,\N,writer,tt2207668
nm5113220,Zeishan Quadri,\N,\N,producer|actor|writer,tt1954470|tt9883006|tt4117066|tt10366052
nm5118627,Shuja Ali,\N,\N,director|writer,tt3475862|tt2222716
nm5120912,Ajay Bahl,\N,\N,director|writer|cinematographer,tt2408040
nm5143810,Ani Thomas,\N,\N,writer|director|editor,tt3316042|tt3331904|tt2251052|tt3316068
nm5147563,Rishabh Sharma,\N,\N,writer,tt3742350|tt8504014|tt2402131|tt8638584
nm5148918,Vickrant Mahajan,\N,\N,director|actor|writer,tt2251552
nm5150451,Divya Chandel,\N,\N,writer,tt2677096|tt2317103|tt5372654|tt2258886
nm5151261,Shamin Desai,\N,\N,director|writer,tt4911068|tt6177406|tt2256514
nm5151578,Parveez Sheikh,\N,\N,writer,tt3483712|tt3322420|tt3469244|tt3863552
nm5170504,Swati Goradiya,\N,\N,writer,tt1943898|tt3796006|tt7019812|tt8859928
nm5190237,Ravi s Alok,\N,\N,writer|director|assistant_director,tt2304806|tt2202086|tt3101688|tt4979110
nm5194460,Ila Bedi Dutta,\N,\N,producer|writer,tt2943388|tt8351298|tt1849718|tt5253116
nm5195567,Saurabh Choudhary,\N,\N,writer|director,tt10510888|tt2759338|tt2294685
nm5198351,Dhrubo Banerjee,\N,\N,writer,tt4625706|tt2321492|tt4673986
nm5199380,Bhaskar Mani,\N,\N,writer,tt2321492
nm5201579,Sameer Gautam Singh,\N,\N,writer,tt2181831|tt2387495
nm5208525,Asghar Wajahat,\N,\N,writer,tt0150683
nm5211567,Shaurya Singh,\N,\N,actor|director|writer,tt2332570|tt3426342|tt6611040|tt7681514
nm5213313,Rakshit Dahiya,\N,\N,writer|director,tt8705226|tt1649760|tt2332570
nm5217911,Radhakrishnan Cherpu,\N,\N,writer,tt2337292
nm5218083,Rajesh. K.,\N,\N,director|writer|actor,tt1783352|tt2571418|tt2517776|tt2337292
nm5240719,Pritish Chakraborty,\N,\N,director|writer|assistant_director,tt2367056|tt6451298|tt10107284|tt10107380
nm5244535,Vishnu Vaman Shirwadkar,\N,\N,writer|camera_department,tt0248289|tt4240100
nm5244631,Anil Rakeshi,\N,\N,writer,tt0248289
nm5244719,Shreya Srivastava,\N,\N,writer,tt8206760|tt9740272|tt5270366|tt9176254
nm5244862,Kushal Ved Bakshi,\N,\N,writer|assistant_director,tt4023852|tt7137354|tt2166214|tt10218016
nm5251090,Mridula Sinha,\N,\N,writer|music_department,tt6752836
nm5265679,Mahesh Kodiyal,\N,\N,director|writer,tt2389486
nm5288050,Dinesh G. Thakur,\N,\N,assistant_director|writer|miscellaneous,tt0299027|tt0307780|tt0329620|tt1023114
nm5301664,Moraad Ali Khan,\N,\N,writer|producer,tt2429930
nm5303169,Rahul Mody,\N,\N,writer|assistant_director|miscellaneous,tt7581902|tt4430136|tt2423132|tt1926313
nm5310667,Vishwas Patil,\N,\N,director|writer,tt2438764
nm5326250,Anurag Singh,\N,\N,director|writer|assistant_director,tt3607198|tt5891348|tt6264938|tt5195856
nm5337798,Spandan Mishra,\N,\N,writer|miscellaneous|editorial_department,tt4900716|tt3465488|tt2185084|tt9271162
nm5337809,Marmabanda Gavhane,\N,\N,writer,tt2185084
nm5347525,P.K. Anil,\N,\N,writer|actor,tt4610308|tt2339737
nm5366274,Karthik Subbaraj,\N,\N,director|writer|producer,tt3569782|tt8959820|tt10661848|tt2585562
nm5378778,Niren Bhatt,\N,\N,writer|music_department|soundtrack,tt6112414|tt5979920|tt3590482|tt8982436
nm5415000,Shirish Sharma,\N,\N,writer,tt2150177|tt2554042
nm5416061,Pradeep Atluri,\N,\N,writer|director,tt9052936|tt6811682|tt4117066|tt2346744
nm5443224,Ashish Bhavsar,\N,\N,director|writer|producer,tt2585654
nm5443466,Sharad Tripathi,\N,\N,writer|composer|music_department,tt8784468|tt8171788|tt7651284|tt8071646
nm5455809,Shammi Chhabra,\N,\N,director|writer,tt2612924
nm5470025,Basharat Peer,\N,\N,writer,tt3390572|tt0400998
nm5474389,Prasoon Mishra,\N,\N,writer,tt6273802|tt7180544|tt5344444|tt2642214
nm5485355,Rahul Awate,\N,\N,writer|actor,tt0485272|tt1170399|tt10243678|tt1772332
nm5494997,Anupam Santosh Saroj,\N,\N,director|assistant_director|writer,tt0490170|tt3848938|tt3619854|tt1499935
nm5498584,Ilashree Goswami,\N,\N,writer,tt2066062
nm5500708,Gulfam Khan,\N,\N,writer,tt1244093
nm5510066,Mayank Tewari,\N,\N,writer|actor,tt2679480|tt6484982|tt9010756|tt6986710
nm5522282,Rakesh Mishra,\N,\N,writer|music_department,tt2708550|tt0353351
nm5537863,Kary Arora,\N,\N,music_department|writer|composer,tt3059106|tt1971365|tt5572908
nm5553508,Surabhi Dashputra,\N,\N,writer|music_department,tt2675978|tt3311236|tt2748956|tt3309844
nm5556806,Asit Sen,1922,2001,director|writer|assistant_director,tt0398193|tt0148692|tt0321968|tt1524567
nm5581835,Abhishek Dogra,\N,\N,assistant_director|director|writer,tt1532957|tt4332114|tt0493417|tt7526836
nm5586871,Rayomand J. Patell,\N,\N,writer,tt2624852
nm5596139,Prerna Wadhawan,\N,\N,producer|director|writer,tt2802062|tt4896462
nm5602969,Vipul Vig,\N,\N,writer|music_department,tt2806788|tt6712014
nm5616219,Nagraj Manjule,\N,\N,actor|writer|director,tt5312232|tt7585342|tt9130246|tt2827320
nm5638174,Rupesh Thapliyal,\N,\N,actor|writer,tt2857500|tt7388634|tt7534014
nm5638747,Vijay Manral,\N,\N,writer,tt2857500
nm5645554,Dhiraj Mishra,\N,\N,writer|director,tt5217492|tt4459154|tt7598982|tt9660726
nm5648841,Siddharth Malhotra,\N,\N,director|writer|assistant_director,tt1428459|tt0189633|tt6588966
nm5662040,Arshad Sayyad,\N,\N,writer,tt2876408
nm5676754,Varadraj Swami,\N,\N,writer|director|assistant_director,tt3173712|tt2759338|tt3206144|tt8703294
nm5684224,Manivanan,\N,\N,actor|writer,tt0113455
nm5685980,Rajesh Tailang,\N,\N,actor|writer,tt2555736|tt3469244|tt2932606|tt10367402
nm5703674,Mohammad Salim,\N,\N,writer|composer,tt2949392|tt5928576
nm5721489,Geun-seop Jeong,\N,\N,director|writer|assistant_director,tt4814290|tt0298826|tt6649964|tt2969522
nm5777473,Rakhee Sandilya,\N,\N,director|writer|assistant_director,tt6997642|tt2216852
nm5778075,Shekhar Ghosh,\N,\N,director|writer|producer,tt3005850|tt6571258
nm5783359,Abhishek Chatterjee,\N,\N,writer|miscellaneous|director,tt9399168|tt3035776|tt5338620|tt7617988
nm5785272,Zafar Khan,\N,\N,writer,tt2848824
nm5795153,Ajit Rajpal,\N,\N,writer|director|producer,tt7173340|tt7720254|tt7723890|tt3044882
nm5800064,Sumit Gupt,\N,\N,assistant_director|actor|writer,tt10017956|tt1437367|tt1194608|tt2222716
nm5801372,Sandeep A. Varma,\N,\N,director|writer|producer,tt3056632|tt9271450|tt9015860|tt5897230
nm5812265,Somnath Dey,\N,\N,editor|writer|editorial_department,tt2855648|tt5988222|tt5143402|tt4208710
nm5852390,Pramod Chakravarthy,\N,\N,actor|writer,tt3099392|tt0158212
nm5863718,Gunjan Saxena,\N,\N,writer,tt4117066|tt3109076|tt3431714
nm5864295,Jayashankarr,1989,\N,writer|director|producer,tt8439472|tt8407386|tt4946192|tt8422000
nm5883328,Karan Anshuman,\N,\N,writer|producer|director,tt3422462|tt6112414|tt6473300|tt3065040
nm5926064,Tarun Madan Chopra,\N,\N,director|writer,tt3166542
nm5932553,Vinil Mathew,\N,\N,director|writer,tt10980724|tt3173910|tt9185242|tt4874948
nm5932562,Ahmed Chaudhary,\N,\N,assistant_director|actor|production_designer,tt5021968|tt0330217|tt0326576|tt0318956
nm5961159,Atika Chohan,\N,\N,writer|actress|miscellaneous,tt4818930|tt10062614|tt2929690|tt6876184
nm5969138,Sandip Ssingh,\N,\N,producer|writer|soundtrack,tt2424988|tt6265988|tt3001638|tt2215477
nm5969139,Garima Wahal,\N,\N,writer|soundtrack,tt2215477|tt8983202|tt5785170|tt3802576
nm5984483,Amaresh Misra,\N,\N,writer,tt2551378
nm6028720,Bhushan Ranmali,\N,\N,writer,tt0230978
nm6041902,Shabdh Kumar,\N,\N,writer,tt0363967
nm6054966,Jagdeep Singh,\N,\N,writer,tt3300880|tt3592082|tt3265542|tt5891348
nm6057371,Zeenat Lakhani,\N,\N,writer,tt3302962|tt5764096
nm6079822,Vijay Kapoor,\N,\N,writer,tt2998196|tt3224258
nm6121143,Mrityunjay Devvrat,\N,\N,director|writer,tt3369670
nm6130397,Arafat Mehmood,\N,\N,music_department|writer,tt5120640|tt6071752|tt5474042|tt3334348
nm6130453,Nina Arora,\N,\N,writer,tt3334348
nm6160290,Deepak Kingrani,\N,\N,writer|actor,tt3129282
nm6165016,Pankaj Matta,\N,\N,writer|actor,tt10341190|tt6582458|tt5209420|tt5600714
nm6167937,Ameet Mehta,\N,\N,writer,tt2914056|tt1285241
nm6182372,Vidhaan Asrani,\N,\N,writer,tt3431756
nm6188164,Ajit Bhure,\N,\N,actor|writer,tt7886740|tt3982558|tt3438670|tt4640206
nm6199210,Jakhar Mahendar,\N,\N,writer,tt3449292
nm6200000,Mansi Jhingran,\N,\N,actress|writer,tt4434004|tt2278859|tt1980970|tt1918886
nm6204476,Shefali Bhushan,\N,\N,actor|writer|producer,tt5837424|tt4874314|tt3453964|tt5178120
nm6212335,Kislay Kislay,\N,\N,writer|assistant_director|director,tt6078866|tt3461984|tt5069020
nm6215655,Tani Basu,\N,\N,director|writer|producer,tt2082197|tt4853764|tt4129428
nm6229620,Rahul Singh,\N,\N,writer,tt3477214
nm6235677,Umesh Bist,\N,\N,writer|director,tt3483596|tt5076268|tt4467202
nm6245820,Neeti Palta,\N,\N,writer,tt3483596|tt10882870|tt7336778|tt6328940
nm6252943,Harish Vyas,\N,\N,writer|director|assistant_director,tt1108831|tt10743018|tt10632744|tt6613812
nm6269768,Syed Ahmad Afzal,\N,\N,writer|director|cinematographer,tt7390718|tt6582458|tt5600714|tt3514330
nm6269769,Ramiz Ilham Khan,\N,\N,writer|director,tt3514330|tt7172800|tt6955844|tt4334260
nm6295660,Sanamjit Singh Talwar,\N,\N,director|writer|music_department,tt3539966
nm6319218,Saiwyn Quadras,\N,\N,writer|producer,tt5286444|tt3001638|tt6826438|tt7849412
nm6320429,Nidhi Singh Dharma,\N,\N,writer|assistant_director|producer,tt3563748|tt4141974|tt7340684
nm6328029,Piyush Gupta,\N,\N,writer|assistant_director,tt3531852|tt4390038|tt5074352
nm6328030,Nikhil Mehrotra,\N,\N,writer,tt3380264|tt3531852|tt9052870|tt5074352
nm6328031,Shreyas Jain,\N,\N,writer|music_department|miscellaneous,tt5074352|tt3531852|tt3380264|tt6967980
nm6344011,Shreya Dev Verma,\N,\N,writer|miscellaneous,tt8144834|tt4430212|tt6180274|tt4169740
nm6345090,Mahesh Vaijnath Doijode,\N,\N,writer|director|producer,tt3585758
nm6350459,Tanushri Chattrji Bassu,\N,\N,director|writer,tt3681414
nm6372708,Akash Mohimen,\N,\N,writer|cinematographer|editor,tt3610962|tt7341406
nm6379626,Vikramjit Singh,\N,\N,writer|cinematographer|director,tt4985254|tt2976182|tt0083452
nm6382829,Tanveer Bookwala,\N,\N,producer|writer,tt5235880|tt9010756|tt4906984|tt2609218
nm6396007,Mihir Vardan,\N,\N,writer,tt3311236
nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
nm6420498,Michael Pellico,\N,\N,producer|writer,tt4514646|tt5720022|tt3072876|tt5543746
nm6421607,Amal Donwaar,\N,\N,writer,tt4742490|tt5013008|tt7450528|tt8002016
nm6426017,Sharath Parvathavani,\N,\N,writer|actor|producer,tt3666258|tt7222944
nm6435028,Saba Imtiaz,\N,\N,writer,tt3674374|tt4816152|tt5775220
nm6436658,Ashwiny Iyer Tiwari,\N,\N,director|writer|miscellaneous,tt5832922|tt8983166|tt5005684|tt6967980
nm6449398,Nishant A Bhuse,\N,\N,writer|director|actor,tt6711660|tt2699840|tt3688480|tt3843182
nm6455554,Nitin Chandra,\N,\N,director|writer,tt8852426|tt5487250|tt5344460|tt3693936
nm6463411,Ravi Kaiwart,\N,\N,writer|actor,tt5219250|tt4493550|tt3701072
nm6463414,Sunil Sanjan,\N,\N,writer|producer|director,tt4493550|tt3701072
nm6465280,Rajveer Ahuja,\N,\N,producer|writer|actor,tt4219300|tt9194006|tt3683702|tt10462860
nm6465550,Sanjeev k Jha,\N,\N,writer|producer,tt10671436|tt5938958|tt8785426
nm6468326,Avinash Das,1976,\N,miscellaneous|director|writer,tt2360717|tt3705084|tt6058394
nm6476993,Sanjeev Soni,\N,\N,writer|actor,tt3713400|tt4087770
nm6482555,Vivek b Agrawal,\N,\N,producer|assistant_director|director,tt0857381|tt6077448|tt3322420|tt2882328
nm6493866,Preeti Mamgain,\N,\N,writer|actress,tt3859980|tt4059976|tt7901874|tt9249118
nm6500029,Mansi Jain,\N,\N,writer|director|assistant_director,tt6768582|tt8250646|tt5343678|tt4764784
nm6507373,Shantanu Srivastava,\N,\N,writer,tt7725596|tt8324806|tt6803712|tt3398048
nm6514789,Uddeept Dutt Gaur,\N,\N,writer,tt6081620|tt6349528|tt8386744|tt5370502
nm6515783,Lawrence John,\N,\N,writer,tt4556848|tt3749870|tt1943898
nm6588801,Ted Caplan,\N,\N,writer,tt3823392
nm6598238,Abis Rizvi,1967,2017,producer|writer,tt5963908|tt3796006|tt6694980
nm6620426,Vasundhara Koshy,\N,\N,script_department,tt6972140|tt2792284|tt4940456|tt2395469
nm6621838,Dhananjay,\N,\N,writer,tt3854246
nm6623240,Darsana Radhakrishnan,\N,\N,writer,tt3855406
nm6630098,Pawan Shharma,\N,\N,writer|actor|producer,tt3862004
nm6642452,Anukalp Goswami,\N,\N,writer,tt3770660|tt4302956|tt5057506|tt7937244
nm6642484,Aaryaan Saxena,\N,\N,writer|director,tt9766294|tt8287228|tt8071826|tt3877652
nm6653008,Ramendra Vasishth,\N,\N,writer|director|actor,tt9426440|tt4088150|tt3001638|tt4272986
nm6658775,V.K. Singh,\N,\N,director|writer,tt3893476
nm6667417,Indira Bisht,\N,\N,writer,tt3554418
nm6682160,Sujeeth,\N,\N,writer|director|assistant_director,tt6836936|tt3916700|tt5849466
nm6706863,Sanjay Patel,\N,\N,writer|producer|director,tt6395306|tt3959638
nm6720175,Vijay Desai,\N,\N,writer|script_department,tt3798718|tt4354740|tt3255586
nm6720176,Alpesh Dixit,\N,\N,writer|script_department,tt3255586|tt3798718|tt4354740
nm6731157,Paulomi Dutta,\N,\N,writer|costume_designer,tt3990220
nm6731868,Samir Kamik,\N,\N,writer,tt0845494
nm6741315,Karan Singh Rathore,\N,\N,writer,tt3001638|tt5465370
nm6747744,Apratim Khare,\N,\N,writer,tt4010306
nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
nm6770467,Niranjan Reddy,\N,\N,writer,tt6613470|tt6299040|tt9042608|tt3496054
nm6808897,Abhishek Bindal,\N,\N,writer|director|actor,tt3169676|tt2006233
nm6818432,Shrikant Vishvakarma,\N,\N,writer|music_department,tt4087770
nm6829703,Jayesh Parmar,1991,\N,assistant_director|writer|director,tt10699086|tt8706884|tt8456422|tt2978626
nm6832369,Gurmeet Ram Rahim Singh,1967,\N,writer|music_department|miscellaneous,tt4921860|tt6642396|tt6467380|tt4107858
nm6837744,Neha Sharma,\N,\N,writer,tt5313980
nm6842653,Muklesh Bakshi,\N,\N,writer,tt0376886
nm6859370,A.C. Mughil,\N,\N,writer|director,tt0403935|tt4328102
nm6873618,Protiqe Mojoomdar,\N,\N,writer|music_department|producer,tt10210114|tt3426144|tt4453214|tt2387495
nm6902151,Asif Ali Beg,\N,\N,actor|writer,tt7853242|tt4977530|tt3853830|tt3836958
nm6960435,Gibran Noorani,\N,\N,writer|actor|director,tt4117066|tt9664812|tt8479368|tt7222902
nm6970324,Tariq Mohammad,\N,\N,writer|producer|miscellaneous,tt1846147|tt0827714|tt5544662|tt5068886
nm7014744,Mahesh Bhatt,\N,\N,writer|director|producer,tt4309284
nm7014761,Rituraj Bhatt,\N,\N,writer|production_designer,tt4309284
nm7035720,Uma Shankar Singh,\N,\N,writer,tt4332114
nm7039575,Samir Soni,\N,\N,director|writer|producer,tt4335954
nm7064018,Harit Mehta,\N,\N,writer|miscellaneous,tt3405236|tt6580564
nm7064019,Ashish Vashi,\N,\N,actor|writer,tt3405236|tt6221254|tt7662118
nm7077297,Harry Sachdeva,\N,\N,writer|producer,tt4386684
nm7088709,Kapil Sawant,\N,\N,writer,tt4401494|tt5755606
nm7110450,Qasim Khallow,\N,\N,camera_department|writer|actor,tt3495026|tt10017956|tt2574698|tt2016894
nm7125624,Aarun Nagar,\N,\N,actor|director|writer,tt4451552|tt9795264|tt4541102|tt1517792
nm7145755,Sabir Mustaffa,\N,\N,director|writer,tt7295018|tt7295314|tt7295256|tt0104660
nm7163053,Anckur Chaudhry,\N,\N,writer|assistant_director,tt6588966|tt6583158|tt3495030
nm7169171,Bobby Khan,\N,\N,director|writer,tt4500734
nm7172502,Svani Parekh,\N,\N,writer,tt4505006
nm7174796,Sparsh Khetarpal,\N,\N,writer|script_department|production_manager,tt10530392|tt6903440|tt10042186|tt7721946
nm7176688,Sanjay Sharma,\N,\N,writer,tt4354740|tt3255586|tt5617172
nm7176689,Vedish Jhaveri,\N,\N,writer,tt3255586|tt4354740
nm7180863,Surendran,\N,\N,writer,tt4513812
nm7201991,Manish Shrivastav,\N,\N,writer,tt7414356|tt4536200|tt3636776
nm7207144,Jasbir Bhaati,\N,\N,director|writer,tt1450737|tt5978194|tt11102876|tt4541102
nm7222185,Shadaab Mirza,\N,\N,director|writer,tt4556848
nm7229403,Rajan Safri,\N,\N,writer,tt4565796
nm7243220,Shakir Khan,\N,\N,director|writer,tt4581722
nm7243223,Rajeev Arora,\N,\N,writer,tt4581722
nm7248477,Priti Singh,\N,\N,writer|costume_department,tt7649368|tt3840534
nm7248508,Shaheen Bhatt,\N,\N,actress|writer|assistant_director,tt2178508|tt2140315|tt0097143
nm7259024,Neetu Varma,\N,\N,writer,tt4600778
nm7278299,Anu Menon,\N,\N,writer|director,tt8242548|tt2064849|tt4818930|tt5207116
nm7278985,Amit Tuli,1987,\N,miscellaneous|writer|producer,tt8291224|tt4386684|tt4572514|tt7228072
nm7299654,Anirudh Chawla,\N,\N,writer|director|actor,tt4654760
nm7303947,Jagdish Bharti,\N,\N,writer|producer,tt4659548
nm7318103,Gyan Prakash,\N,\N,writer,tt2979920
nm7348331,Vinod Kapri,\N,\N,writer|music_department,tt4707940
nm7354230,Munish Bhardwaj,\N,\N,actor|writer|director,tt3614516|tt3743158|tt5343678|tt6768582
nm7373312,Rajeev Yogendra Nath,\N,\N,writer,tt4579982
nm7381564,Biswajeet Bora,\N,\N,director|writer|actor,tt4760900|tt6367610
nm7381571,Ashok Mishra,\N,\N,writer,tt4760900
nm7396160,Anshul Singhal,\N,\N,writer,tt4467262
nm7415589,Harinder S. Sikka,\N,\N,writer|producer,tt7098658|tt4621100
nm7430071,Gazal Dhaliwal,\N,\N,writer|actor,tt4807830|tt7399470|tt8108164|tt0315642
nm7434447,Vaibhav Bajpai,\N,\N,writer,tt8273526|tt8758320|tt4794022|tt6275262
nm7444979,Dedipya Joshii,\N,\N,director|writer|producer,tt4844708|tt9055312
nm7447165,Raaj Shaandilyaa,\N,\N,writer|director,tt9248940|tt6265988|tt2150177|tt5943306
nm7462330,Niraj Shukla,\N,\N,actor|writer,tt3405236
nm7498460,Ruchika Oberoi,\N,\N,writer|director,tt4916048
nm7501885,Debatma Mandal,\N,\N,director|assistant_director|writer,tt10162384|tt4853764|tt4129428|tt9758204
nm7526240,Sanjeev Datta,\N,\N,writer,tt4864932
nm7562799,Rashid Khan,\N,\N,writer,tt4995402
nm7563714,Rahul Ramchandani,\N,\N,writer,tt7471004|tt3877652|tt7172308|tt9861342
nm7580249,Abhiruchi Chand,\N,\N,music_department|writer|soundtrack,tt4900716|tt6452574|tt3742284|tt8291224
nm7582859,Renzu Shah,\N,\N,writer,tt5021968
nm7582860,Mohsin Khan,\N,\N,writer,tt5021968
nm7590646,Shailesh Singh,\N,\N,writer,tt10671698|tt5032360
nm7591029,Lom Harsh,\N,\N,director|writer|actor,tt8016496|tt8484464|tt5525846|tt6577566
nm7607148,Rajeev Yogendranath,\N,\N,writer,tt5052972
nm7609854,Arshad Mumtaz,\N,\N,writer,tt2191641
nm7609904,Shashank Udapurkar,\N,\N,director|actor|writer,tt6170046|tt9642630|tt6118134|tt5058136
nm7611356,Niket Pandey,\N,\N,writer,tt4579982
nm7628278,Supalerk Ningsanond,\N,\N,writer|director|editor,tt5040974|tt8523252|tt3500528|tt9105014
nm7630090,Pradeep Singh,\N,\N,actor|writer,tt8060624|tt7154994|tt5085078
nm7705314,Raghav Dutt,\N,\N,actor|music_department|writer,tt4695016|tt6381074|tt2998196|tt1836912
nm7723547,Sara Bodinar,\N,\N,writer|script_department,tt7721946|tt4817504|tt6280858|tt9449952
nm7733703,Sunil Sirvaiya,\N,\N,music_department|writer,tt2457544|tt2645934|tt7722258|tt1504687
nm7734003,Ashwani Kumar,\N,\N,writer|actor|assistant_director,tt1252614|tt2016145|tt2191327|tt3591138
nm7752309,Rajeev Chaudhari,\N,\N,director|writer|music_department,tt5227468
nm7758927,Rahul Nangia,\N,\N,writer|director,tt4387040
nm7788025,Shakir Ali,\N,\N,writer,tt5151622
nm7795321,Nabban,\N,\N,writer,tt0065467|tt0373683
nm7797473,Sandeep Saket,\N,\N,writer|assistant_director,tt5637188|tt3777164
nm7799214,Vivek k Rawat,\N,\N,writer,tt7208692|tt5130348
nm7801998,Vsilai Somanathan,\N,\N,writer,tt0361508
nm7801999,Sayyed Mahajan,\N,\N,writer,tt0361508
nm7815101,Jawed Mahmood,\N,\N,writer,tt0122162
nm7816195,Nagnath S. Inamdar,\N,\N,writer,tt3735246
nm7844665,Galen Rosenthal,\N,\N,writer|assistant_director|director,tt10985706|tt1415252|tt1999935|tt6388756
nm7916102,Abinash Singh Chib,\N,\N,writer|actor|assistant_director,tt5640880|tt8157072|tt5937870|tt5456810
nm7916103,Sagar Nath Jha,\N,\N,writer|actor,tt5456810|tt5640880|tt8157072|tt5937870
